gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,2.348459845254621,0,1,0.3406023449618296,1,0,0.9324458313762849,0.8985850508387486,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.4258109850252005,1,0,-0.042243197850014895,1,1,-0.8069423708527345,-0.4468380522037502,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.4258109850252005,1,0,-0.5686558192163012,1,0,1.3790455049215737,0.09825874697084401,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,1,0,0.2448909592588685,1,1,0.6597158449774979,0.6340591964060445,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,0,0,-1.1429241334340678,0,1,0.3876771893427127,-0.8280584103755659,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,0,0.9148706591795964,1,1,0.08521998009183991,0.7568668849390214,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,0,1,0.6755921949221936,1,1,-0.9929103463692709,-0.2653491757155616,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,2.348459845254621,0,0,0.6277365020707131,1,0,0.4111824353187808,0.8207725568149817,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,1,0,0.7234478877736742,1,0,0.7862293747898629,1.1755796478245801,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.1858102764044566,1,1,-1.691500083393287,-0.9853046042583017,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,1,0,-0.5686558192163012,1,1,-0.45885733117773,-0.6318763461185092,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,1.0105820448825575,1,1,1.1598936527329413,1.821078101397807,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.4258109850252005,1,1,0.14917957355590739,1,1,0.4644149041469346,0.3903612587996644,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,1,1,0.05346818785294624,1,1,0.4053061238247638,0.26254991504774394,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.348459845254621,1,0,-1.6214810619488735,1,1,-0.9376038852491115,-1.287371337997828,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.4258109850252005,1,0,-0.9993570548796262,0,0,0.4637235733829323,-0.6748571519819869,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,0,0,-1.6693367548003542,1,1,0.9991592501024777,-1.2603440593232753,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,-0.4258109850252005,0,0,-0.6643672049192623,1,1,-0.3361461205673757,-0.6211580749821283,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,0,-0.3293773549588983,1,0,-1.0993752840255784,-0.7631509302426374,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,0,0,-1.2864912119885097,0,1,-1.4633609312726288,-1.1768977403705358,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,0,0,1.3455718948429216,1,0,0.024728538241665356,1.0567899644512715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.7122228977707429,1,1,0.6438152374054522,-0.3577040476630619,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,0,1,0.7234478877736742,1,0,-1.1667800335157728,-0.35567350081963695,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,2.348459845254621,0,0,0.9148706591795964,1,1,-0.2677043749311783,0.4623675737857338,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,-0.1858102764044566,0,0,0.2435347250482972,-0.037313917739631886,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.3293773549588983,0,1,-1.1906309448738417,-0.7858370398036608,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,1,-0.6165115120677817,1,1,-0.7944984171006986,-0.7629785761339116,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.4258109850252005,1,0,-1.5257696762459125,1,1,0.3818008778486962,-1.1637234231848133,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.4258109850252005,1,0,0.7713035806251547,1,1,0.7865750401718641,1.229122528913406,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,1,1,0.8670149663281159,1,0,0.4775501886629724,1.0916593550728448,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-0.6643672049192623,1,1,0.7471691866237503,-0.22912788255367092,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,0,0,-1.2864912119885097,1,0,0.2881255593264256,-0.9732990633723755,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.1858102764044566,1,1,1.1716462757209753,0.43425230979984997,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,1.2020048162884798,1,1,1.1401907259588846,1.9864141662588561,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,-0.47294443351334,1,0,1.034071453684578,0.07382216599307485,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,-0.4258109850252005,1,0,-1.4300582905429513,1,1,0.2670399710243648,-1.0683200379392268,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,0,0,-0.47294443351334,1,0,1.7097020960360878,0.35186704582895334,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,1,1,-1.2864912119885097,1,0,-1.5960964379610116,-1.1951349595000766,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.4258109850252005,0,1,0.962726352031077,1,0,-1.0523647920734427,-0.16683264438111656,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,-0.4258109850252005,0,0,-0.3293773549588983,1,0,1.077970957198705,0.21785634022880435,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
1,-0.4258109850252005,0,1,-1.6214810619488735,0,1,1.1384623990488798,-1.2299074009354918,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.4258109850252005,1,0,-0.37723304781037886,1,1,1.1121918300168037,0.19294039938614158,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,1,0,-1.0950684405825875,1,1,1.2998881324433451,-0.5537406881408813,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.4258109850252005,0,0,-0.5686558192163012,1,1,-0.26390205572916736,-0.5386273872319942,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
0,-0.4258109850252005,1,0,-1.2864912119885097,1,1,1.505213369351938,-0.7855138758498001,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-0.4258109850252005,1,0,0.5798808092192325,1,0,-1.0053543001213068,-0.31789563461331705,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.4258109850252005,1,1,0.05346818785294624,1,1,1.5228423038339887,0.9014504378963142,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.4258109850252005,0,0,1.6327060519518048,1,1,0.2020548792081774,1.4882623174484315,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,-1.0950684405825875,1,0,-1.1626320489317608,-1.0990583160172804,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-0.3293773549588983,1,1,0.8252895629559759,0.14400799070572873,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,-0.4258109850252005,1,0,0.14917957355590739,0,1,-0.703934087016437,-0.29833344327294725,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-1.1907798262855485,1,0,-0.9659484465731933,-1.0819144682649684,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,1,1,-1.0950684405825875,1,1,-1.134287487607679,-1.0820652781101034,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,1,0,-1.7171924476518348,1,0,-1.6296259800151083,-1.3085008745144224,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,1.4891389733973632,1,1,0.9244955275902619,2.094744109658872,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,2.348459845254621,0,0,0.5798808092192325,1,0,-0.0419848804845269,0.401774332436846,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,0,1,-0.9036456691766651,1,0,1.6680217642744077,-0.24895399112302696,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,-0.4258109850252005,1,1,-0.042243197850014895,1,0,-0.2058302715529998,-0.1432147454197946,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,1,1,1.297716201991441,1,0,1.1979168447530513,2.2011296832698264,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.4250887406618594,1,1,1.631035568400301,0.38430193466477564,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,-0.4258109850252005,1,0,-0.23366596925593716,1,0,-1.653822556755178,-0.9636580054155302,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,-0.4258109850252005,0,0,1.6805617448032855,1,1,-1.3662289589303485,-0.2351387320954806,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,0,0,-0.5686558192163012,1,0,-0.5234967576119164,-0.6330397363524078,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,2.348459845254621,0,1,0.48416942351627135,0,0,1.2909008325113196,1.298398108489352,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.807934283473704,1,0,1.178905248742996,-0.28756669754348707,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.1858102764044566,1,1,-0.4578203350317269,-0.34741127573259756,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,-0.3293773549588983,0,1,-1.0375011806473995,-0.746448739893935,1,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,-0.4258109850252005,1,0,0.0056124950014656725,1,1,1.055157041986639,0.5942453972904019,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,1,0,0.7713035806251547,1,1,0.3417036935365801,0.8507729438650532,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
0,-0.4258109850252005,0,0,1.5369946662488438,1,1,-1.6220213416110865,-0.5105605978391894,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
1,2.348459845254621,0,1,-1.3822025976914707,1,1,1.061724684244658,-0.9444997690174863,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,-1.7171924476518348,1,1,1.5923210456161894,-1.2582973542821574,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,-0.4258109850252005,1,1,-1.4300582905429513,1,0,-1.5857264765009815,-1.2597892945358145,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,2.348459845254621,0,0,1.2020048162884798,1,0,-0.738846290598538,0.22547762347402006,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,-0.4258109850252005,0,1,1.0105820448825575,1,0,1.1149571530728117,1.7585512623916524,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,1,0,1.728417437654766,1,1,0.29918685155045777,1.6906922181467958,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,-0.4258109850252005,0,0,-1.3822025976914707,1,1,1.7050079601485146,-0.8953519177011663,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,1.297716201991441,1,1,1.4485242467037744,2.4362314597035106,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,-1.3822025976914707,1,0,-1.1125105685416161,-1.1590052294584465,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,-0.4258109850252005,1,1,-1.6214810619488735,1,0,0.6095943645873532,-1.2398608507144024,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,0,0,1.0105820448825575,1,1,0.5376959651311457,1.2747155767372578,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,0,0,-0.23366596925593716,1,1,-1.3468716975382924,-0.8168284629789053,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,-0.4258109850252005,0,0,1.4891389733973632,1,0,-1.420844089286506,-0.3332674666852927,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,-0.4258109850252005,1,0,0.5798808092192325,1,1,0.2463000481043051,0.6147447640969678,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,2.348459845254621,0,0,0.05346818785294624,1,1,-0.3319981359833638,-0.1502704917457539,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.4258109850252005,1,0,-1.6693367548003542,1,1,0.16299469104206435,-1.2776871915138015,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,-0.4258109850252005,1,1,-1.3343469048399903,1,1,-0.9023460162850097,-1.1235002830609473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,-0.4258109850252005,1,1,0.4363137306647908,1,0,0.20170921382617624,0.4585703973278703,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1,-0.4258109850252005,1,1,1.3455718948429216,1,0,-0.4000942162375603,0.6362028506333207,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,0.5798808092192325,1,1,1.3513922743614941,1.4467142051137363,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,0,0,-0.37723304781037886,1,1,-0.6686762180523355,-0.563774928908257,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.37723304781037886,1,1,1.2933204901853264,0.2756434412450014,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.4258109850252005,1,0,-0.1858102764044566,1,0,-0.3772803010254946,-0.32156354548963645,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,-0.4250887406618594,1,1,0.27671860172039275,-0.19594971662396873,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1,-0.4258109850252005,1,0,-0.5208001263648205,1,0,-0.7371179636885329,-0.6839703754808596,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,1,1,-0.37723304781037886,1,1,1.078662287962707,0.16130264830317578,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,-0.4258109850252005,1,1,-1.238635519137029,1,0,1.1989538408990543,-0.7836287527856125,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,0,0,-0.13795458355297602,1,0,1.078662287962707,0.42627016013948976,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,-0.4258109850252005,1,0,0.5320251163677518,1,0,0.4906854731790101,0.7800377404308361,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,2.348459845254621,0,0,-0.47294443351334,1,0,-0.6731698680183482,-0.626511824484421,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.4258109850252005,0,0,1.6805617448032855,1,1,0.47927851557297724,1.816295274880668,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,-0.4258109850252005,0,0,0.14917957355590739,1,0,1.6013083455482153,1.091153064878463,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.4258109850252005,1,0,-0.28152166210741775,1,0,0.5204126960310959,0.04531371919666046,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,0,0,1.3455718948429216,1,0,1.5905927187061843,2.640401059686825,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-0.4258109850252005,1,0,0.1013238807044268,1,1,-0.6738611987823504,-0.33882588669169733,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,1,1,-0.6165115120677817,1,1,1.2069041446850768,-0.029751881219290715,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.4258109850252005,1,1,1.4891389733973632,1,0,0.764106790341799,1.9328012663133602,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,-0.4258109850252005,1,1,-0.6643672049192623,1,1,1.1139201569268087,-0.11963454891975621,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,2.348459845254621,0,0,1.1541491234369992,1,0,0.7371448905457216,1.5539723214001142,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,2.348459845254621,0,0,-0.47294443351334,1,1,-0.06307046878658773,-0.3805086506738344,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,-0.4258109850252005,0,1,-0.9993570548796262,1,1,0.653148202719479,-0.6298619574727773,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,-0.4258109850252005,0,0,0.38845803781331023,1,1,1.5062503654979411,1.3515531928335451,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.4258109850252005,1,1,-0.47294443351334,1,0,-0.28153099021121814,-0.48255844123715674,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,2.348459845254621,1,0,1.728417437654766,1,0,1.5743464457521374,2.672018666883333,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,1,0,-1.5257696762459125,1,0,-1.5604929036149089,-1.2692795426475245,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,1,0,1.0584377377340382,1,1,-1.6828584488432619,-0.7265472264020114,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,2.348459845254621,0,0,1.6805617448032855,1,1,-0.016405642216453267,1.2546632534001996,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.4258109850252005,0,1,-0.09009889070149546,0,1,1.215891444617103,0.5545177752291224,1,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.4258109850252005,1,0,1.5848503591003245,0,1,-0.870890466522919,0.2589466369621967,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,0.4363137306647908,1,1,0.6769991140775478,0.7856715653598083,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,2.348459845254621,1,1,0.9148706591795964,0,1,0.16783400639007834,0.860187787054196,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,1,1,-0.6165115120677817,1,1,-0.721908686880489,-0.7320625578812346,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,-0.4258109850252005,0,0,-1.2864912119885097,1,0,-0.7391919559805389,-1.0838480659222351,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0,-0.4258109850252005,1,0,0.05346818785294624,0,0,-1.4775332119346696,-0.7830039691414818,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0,-0.4258109850252005,0,0,1.5848503591003245,1,1,0.13084781051597183,1.3594330072418495,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.4258109850252005,0,0,0.5320251163677518,1,1,-0.16815274491489093,0.2860062320321355,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-0.4258109850252005,1,1,-1.3343469048399903,1,1,-0.7264023368465018,-1.115383481753145,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,2.348459845254621,1,0,0.6277365020707131,1,1,1.6393315375683248,1.7289009696249298,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,1.5369946662488438,1,1,1.111500499252802,2.340704194942277,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,2.348459845254621,0,0,0.5320251163677518,0,1,0.09178762234985928,0.48772517203200605,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.4258109850252005,1,0,0.1013238807044268,0,1,0.08038066474382642,0.13897740515729654,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.4258109850252005,0,1,-1.5257696762459125,1,0,-1.0592780997134625,-1.2586959231585857,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,1,1,-1.238635519137029,1,1,0.5231780190871038,-0.8702636227497778,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,1,0,1.1062934305855188,1,1,1.5809140880101564,2.2917071534710924,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,-0.47294443351334,1,1,1.3887241356176017,0.21873965503602363,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,0,1,-1.4300582905429513,1,1,-1.437436027622554,-1.2189790732291013,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
0,-0.4258109850252005,1,0,1.1062934305855188,0,1,-1.547357619098871,-0.5941900430324498,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,0,0.6277365020707131,1,1,1.607530322424233,1.6888017090167105,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,2.348459845254621,0,0,1.4412832805458826,1,1,-1.0375011806473995,0.052622610619810585,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,0,0,1.5369946662488438,1,1,0.18027796014211422,1.399688463761102,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,0,0,0.8670149663281159,1,1,-1.4723482312046543,-0.5748540664597827,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,-0.4258109850252005,0,1,-0.9993570548796262,1,1,1.1975711793710502,-0.4835279330987389,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.4258109850252005,1,0,-1.1907798262855485,1,0,-1.3223294554162215,-1.1408110988560871,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.47294443351334,1,1,0.5045120884590502,-0.18171973052230125,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1,-0.4258109850252005,1,1,-0.1858102764044566,1,0,-1.5352593307288362,-0.9314493313474103,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.4258109850252005,0,1,0.8670149663281159,1,1,-1.1875199564358325,-0.3091863660567703,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.348459845254621,0,0,0.7234478877736742,1,1,0.04719678807173039,0.594062271049881,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.4258109850252005,1,0,0.0056124950014656725,1,1,-1.5732825227489458,-0.8726550360083473,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,0,1,-1.0472127477311068,1,1,-1.0523647920734427,-1.0256300796342237,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
